ca_volume,doc_id,granularity,scan,orig_page,tomo_leaf,savage_page,year,doc_date,date_text,date_confidence,author,recipient,place,people,places,themes,source_type,doc_type,detail,rating,ia_url,tomo,series,archive,summary,verified,cite
1,26,item,n72,72–,,73–,1771,1771-10-02,1771-10-02,exact,Felipe de Barry,Pedro Fages,Loreto (B. Cal.),,,barry; fages; military; desertion; bucareli; galvez; san-gabriel; antonio-alcalde; punishment; monterey; 1771,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_3_2/page/n72,I–II,Provincial State Papers,BANC MSS C-A 1,"Asuntos militares + noticias de México: aprueba los trabajos en Monterrey y las instrucciones para los cabos de escoltas; recomienda paciencia por la deserción de 2 soldados de cuera y trabajar 'por Dios, por el Rey, y por el bien público'; anuncia la venida del nuevo virrey Antonio Bucareli. Noticias de México: Gálvez autorizado a volver a España tras instruir al nuevo virrey; reajustes episcopales (Arzob. de México→Toledo, obispo de Puebla→México, Fr. Antonio Alcalde→Guadalajara). Refuerzos: 13 soldados de cuera + un cabo y 4 soldados (dos para la nueva Misión de San Gabriel de los Temblores), mulas 'un tesoro grande'; ordena poner a 4 soldados en Monterrey 'con un grillete al través por ocho años'. Savage pp.114–117",,"Provincial State Papers, MS, p. 72–, Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 73– (original destroyed 1906; digitized scan n72)"
1,27,item,n74,74 (Sav: p.118),,75,1771,1771-05-04,1771-05-04,exact,Virrey Marqués de Croix,Pedro Fages,México,,,croix; fages; commission; captain; monterey; 1771,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_3_2/page/n74,I–II,Provincial State Papers,BANC MSS C-A 1,Le remite el despacho de Capitán de infantería concedido por el Rey en premio de sus servicios en la expedición a Monterrey,,"Provincial State Papers, MS, p. 74 (Sav: p.118), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 75 (original destroyed 1906; digitized scan n74)"
1,28,item,n74,74 (Sav: pp.119–199),,75,1771,1771-07-18,1771-07-18,exact,Virrey Marqués de Croix,,México,,,presidio-cordon; croix; rubi; frontier-defense; reglamento-1772; provincias-internas; printed; 1771,Savage abstract,abstract,,2,https://archive.org/details/168036075_79_3_2/page/n74,I–II,Provincial State Papers,BANC MSS C-A 1,"Instrucción impresa para formar una línea ó cordón de QUINCE PRESIDIOS sobre las fronteras de las Provincias Internas de Nueva España (reorganización presidial Rubí/Croix; precursor del Reglamento de 1772). ⚠ Savage NO la transcribe — solo la reseña en una línea con su rango de páginas del original (pp.119–199, doc. impreso de ~80 pp.)",,"Provincial State Papers, MS, p. 74 (Sav: pp.119–199), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 75 (original destroyed 1906; digitized scan n74)"
1,29,item,n74–n75,74–75 (Sav: pp.200–202),,75–76,1772,1772-05-18,1772-05-18,exact,Virrey Antonio Bucareli,Pedro Fages (Monterrey),México,,,bucareli; fages; missionaries; indian-policy; neophytes; monterey; 1772,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_3_2/page/n74,I–II,Provincial State Papers,BANC MSS C-A 1,"Sobre relaciones con los misioneros y trato de los indios: guardar buena armonía con los misioneros, facilitarles escoltas y subsistencia; ir convirtiendo a los indios con buen trato para que abracen la Religión 'en su provecho'; conservar la tranquilidad de los misioneros en sus faenas apostólicas y la comodidad de los neófitos",,"Provincial State Papers, MS, p. 74–75 (Sav: pp.200–202), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 75–76 (original destroyed 1906; digitized scan n74–n75)"
1,30,item,n75–n76,75–76 (Sav: pp.203–205),,76–77,1772,1772-10-14,1772-10-14,exact,Virrey Antonio Bucareli,Pedro Fages (San Diego),México,,,bucareli; fages; san-diego; supply-shortage; desertion; discipline; san-francisco; 1772,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_3_2/page/n75,I–II,Provincial State Papers,BANC MSS C-A 1,"Escasez de víveres en el presidio; destino de 2 desertores (remitidos a México con sus causas, igual que los soldados sospechosos, reemplazados por individuos de confianza de la Compª de Loreto); falta de noticias sobre el país, las misiones y el puerto de San Francisco; ordena comunicar en todas sus cartas 'cuantas novedades ocurran'; coordinar con el Gob. Barry la separación de insubordinados",,"Provincial State Papers, MS, p. 75–76 (Sav: pp.203–205), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 76–77 (original destroyed 1906; digitized scan n75–n76)"
1,31,item,n76–n77,76–77 (Sav: pp.210–211),,77–78,1772,1772-12-02,1772-12-02,exact,Virrey Antonio Bucareli,Pedro Fages (San Diego),México,,,bucareli; fages; mission-founding; san-luis-obispo; canada-de-los-osos; serra; 1772,Savage abstract,abstract,,1,https://archive.org/details/168036075_79_3_2/page/n76,I–II,Provincial State Papers,BANC MSS C-A 1,Aprueba la fundación de la Misión de San Luis en la Cañada de los Osos (Misión San Luis Obispo) y su nombre — lugar abundante de buenas tierras de sembrar y de caza; aprueba que procedió de acuerdo con el R.P. Presidente de Misiones; comunicar ocurrencias y progresos del nuevo establecimiento,,"Provincial State Papers, MS, p. 76–77 (Sav: pp.210–211), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 77–78 (original destroyed 1906; digitized scan n76–n77)"
1,32,item,n77–n78,77–78 (Sav: pp.213–215),,78–79,1772,1772-12-02,1772-12-02,exact,Virrey Antonio Bucareli,Pedro Fages (San Diego),México,,,bucareli; fages; reprimand; san-carlos; san-antonio; storm-damage; navigation; san-diego; 1772,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_3_2/page/n77,I–II,Provincial State Papers,BANC MSS C-A 1,"Los paquebotes *San Carlos* y *Príncipe* arribaron a San Diego con graves averías tras 4 meses de navegación peligrosa; culpa y reprende a Fages por haber obligado al *Príncipe* a continuar a Monterrey pese a los vientos contrarios de la estación, arriesgando el buque y las vidas de la tripulación; debió descargar y remitir víveres por tierra; que no estorbe la jurisdicción de los capitanes de mar ni demore la salida de los buques",,"Provincial State Papers, MS, p. 77–78 (Sav: pp.213–215), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 78–79 (original destroyed 1906; digitized scan n77–n78)"
1,33,item,n78–n79,78–79 (Sav: pp.216–219),,79–80,1772,1772-12-02,1772-12-02,exact,Virrey Antonio Bucareli,Pedro Fages (Monterrey),México,,,bucareli; fages; desertion; insubordination; discipline; monterey; 1772,Savage abstract,abstract,,0,https://archive.org/details/168036075_79_3_2/page/n78,I–II,Provincial State Papers,BANC MSS C-A 1,"Deserción de un soldado y 4 marineros e insubordinación de la tropa; medidas para restablecer la disciplina. Aprueba las providencias de Fages (partidas armadas con orden de traer a los desertores 'muertos ó vivos') pero constata insubordinación —un incidente en que 3 hombres sorprendieron la guardia, ataron al cabo y se llevaron 9 caballos—; enviar a los sospechosos vía Loreto a México; disciplina 'sin exasperarla con demasiado rigor… usar de la suavidad y dulzura' en tan remotas distancias",,"Provincial State Papers, MS, p. 78–79 (Sav: pp.216–219), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 79–80 (original destroyed 1906; digitized scan n78–n79)"
1,34,item,n79,79–,,80–,1773,1773-05-26,1773-05-26,exact,Virrey Antonio Bucareli,Pedro Fages,México,,,bucareli; fages; junipero-serra; serra-representacion; junta-de-guerra; echeveste-reglamento; echeveste; campo-viergol; san-blas; supply; missionary-authority; neophytes; escort-soldiers; bells; santa-clara; san-francisco; alta-california; 1773,verbatim transcription,verbatim,,2,https://archive.org/details/168036075_79_3_2/page/n79,I–II,Provincial State Papers,BANC MSS C-A 1,"Providencias para sostener las misiones y establecimientos de la Alta California — respuesta virreinal a la 'difusa representación' de Fr. Junípero Serra de 13 May 1773 (su memorial de 32 puntos). La Junta de Guerra y Real Hacienda examinó los puntos de Serra y acordó las *prevenciones* siguientes (base del Reglamento de Echeveste 1773). Art. 1: repetidas órdenes al Comisario de San Blas para habilitar la nueva fragata y, con los paquebotes *Príncipe* y *San Carlos*, abastecer los nuevos establecimientos (y no estorbar la entrega de las *Memorias* de comestibles que la piedad de benefactores franquea al P. Presidente). ⭐ Art. 2: Fages retirará al presidio a todo soldado de escolta que dé mal ejemplo o falte a su deber siempre que lo pida el P. Misionero, sin que este deba manifestar el delito (autoridad misional sobre la guardia). ⭐⭐ Art. 3: el 'manejo, gobierno, mando y castigo de los Indios bautizados' queda privativamente a los religiosos misioneros en todo lo económico, 'á la manera que un padre de familias se maneja con… la educación y corrección de sus hijos' — concesión fundacional de la autoridad misional sobre los neófitos (de la representación de Serra). 12 prevenciones en total (provisionales hasta formarse el Reglamento): 4=marineros de San Blas voluntarios como peones de misión; 5=víveres de misión/presidio embarcados por separado y rotulados; 6=correo de misioneros aparte; 7=2 herreros+2 carpinteros (Carmelo/Monterrey/San Gabriel), fragua habilitada por Juan José de Echeveste; 8=campanas fundidas en San Blas para presidio y misiones San Gabriel/Santa Clara/San Francisco; 9=libre comunicación de misioneros con el Colegio de San Fernando; 10=medidas de grano selladas y estandarizadas; 11=Comisario interino José del Campo Viergol garantice calidad de víveres; 12=licencias a soldados casados en partes remotas + indulto general a desertores dispersos entre los gentiles. Savage pp.220–231. Doc capital: la carta operativa de las relaciones misión-milicia en respuesta al memorial de Serra",,"Provincial State Papers, MS, p. 79–, Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 80– (original destroyed 1906; digitized scan n79)"
1,35,item,n86–n90,86–90 (Sav: pp.232–282),,87–91,1773,1773-09-15,1773-09-15,exact,Juan José Martínez de Soria (testimonio),,México,,,mission-roster; junipero-serra; serra-representacion; martinez-de-soria; rafael-verger; palou-noticias; junta-de-guerra; crespi; dumetz; pieras; sitjar; juncosa; cavaller; cruzado; paterna; luis-jayme; pena; juan-puig; domingo-cleto; five-missions; 1773,verbatim transcription,verbatim,,2,https://archive.org/details/168036075_79_3_2/page/n86,I–II,Provincial State Papers,BANC MSS C-A 1,"Testimonio sobre asuntos de las Misiones de California — incluye la representación de Fr. Junípero Serra al Virrey y la resolución de la Junta de Guerra y Hacienda. Abre con el certificado de Fages (Monterrey, 22 Dic 1772) que rostera las 5 misiones fundadoras del Colegio de San Fernando y sus 2 padres cada una: San Carlos de Monterrey (Frs. Juan Crespí, Francisco Dumetz); San Antonio de Padua de los Robles (Frs. Miguel Pieras, Buenaventura Sitjar); San Luis Obispo (Frs. Domingo Juncosa, José Cavaller); San Gabriel de los Temblores (Frs. Juan Antonio Cruzado, Antonio Paterna); San Diego del Puerto (Frs. Luis Jayme [†mártir 1775], Tomás de la Peña). Serra pasó de San Carlos a México (oct 1772) para gestionar. El testimonio agrupa además: la Memoria de ornamentos de Serra (San Fernando, 15 Mar 1773, = punto 21 de su memorial); carta del sarg. Juan Puig (San Carlos, 23 Dic 1772) pidiendo a Serra interceda por los Voluntarios de Cataluña casados y separados de sus familias; petición del soldado Domingo Cleto (San Carlos, 24 Dic 1772) pidiendo licencia (golpe en el pecho al vararse la *Lauretana* en Punta de Agua Verde; sirve desde la campaña de Portugal); otro memorial de un soldado (Monterrey, 14 Dic 1772) pidiendo licencia para volver con su familia; y carta de Fr. Rafael Verger (guardián del Colegio de San Fernando) ordenando a Serra exponer al Virrey las necesidades de las misiones. ⚑ Savage NO reinserta la representación de Serra ni la carta de Verger — remite a la obra impresa de Palou, *Noticias de la Nueva California* (CHS Publication, San Francisco, 1874, tom. III, pp.36–66). Sigue el dictamen del Fiscal (5 Abr 1773) procesando los puntos para la Junta de Rl Hacienda y Guerra. Cierra: testimonios sacados 13–14 May y otro 23 Jul para dar cuenta al Rey",,"Provincial State Papers, MS, p. 86–90 (Sav: pp.232–282), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 87–91 (original destroyed 1906; digitized scan n86–n90)"
1,36,item,n90,90– (Sav: pp.283+),,91–,1774,1774-09-21,1774-09-21,exact,Virrey Antonio Bucareli,Comandante de Monterrey (Fages),México,,,bucareli; fages; soldier-indian-marriage; mestizaje; land-grants; settlement-policy; monterey; neophytes; 1774,verbatim transcription,verbatim,,2,https://archive.org/details/168036075_79_3_2/page/n90,I–II,Provincial State Papers,BANC MSS C-A 1,"Sobre casamiento de soldados voluntarios con indias cristianas y mercedes de tierras. Fages había concedido licencia a varios soldados para casarse con indias recién bautizadas y consultaba si repartirles tierra y ganado para radicarse en Monterrey. Bucareli, con parecer del Fiscal, aprueba: los matrimonios soldado-india 'traen el beneficio de que así radicados vayan aumentándose las poblaciones'; darles tierras es oportuno para extender las labores, instruir a los indios en la agricultura y reducir la falta de víveres; que las tierras concedidas no hagan falta a presidios y misiones. Política virreinal de mestizaje/poblamiento en la Alta California",,"Provincial State Papers, MS, p. 90– (Sav: pp.283+), Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 91– (original destroyed 1906; digitized scan n90)"
1,37,item,n91–n103,91–103,,92–104,1773,1773-04-22,1773-04-22,exact,Fr. Junípero Serra,Virrey Bucareli (en testimonio de Martínez de Soria),"Colegio de San Fernando, México",,,junipero-serra; san-blas; supply-debate; maritime-supply; soldier-abuse; indian-violence; sexual-violence; santa-barbara-channel; martinez-de-soria; matias-armona; mission-military-conflict; 1773,verbatim transcription,verbatim,,2,https://archive.org/details/168036075_79_3_2/page/n91,I–II,Provincial State Papers,BANC MSS C-A 1,"Memorial de Serra al Virrey Bucareli en 3 puntos contra la idea de suprimir el pueblo de San Blas y la carrera de los buques (suplir por tierra desde Loreto/Velicatá con recuas). Pto 1: abasto terrestre 'no solamente dificultoso, sino realmente imposible' — California exhausta de mulas (~1,100+ mulas y ~100 arrieros para un viaje de 500 leguas; ni Matías Armona las consiguió). Pto 2: los gastos de San Blas (barcos nuevos, la fragata, almacenes de sal, caminos) son reducibles, no motivo de abolición; abolir la carrera no ahorraría los salarios de marinería. ⭐⭐ Pto 3 (denuncia de abusos de la soldadesca): las recuas de arrieros ('gente descastada… de ningún[a] obligación') por 300 leguas de gentilidad causarían disturbios; violencia sexual de soldados contra indias ('afectadas de lujuria', como en San Diego, según las cartas amargas de los PP.); matanzas de indios del Canal de Sta Bárbara por hurtos de fierro — 'raras han sido… que vayan pasando los soldados sin matar alguno ó algunos'; testimonio ocular de Serra (viniendo de Monterrey a San Diego, en un pueblo del Canal, pese a su presencia e interposición, quedó 'uno muerto, y otro agonizando… verdaderamente sin necesidad'). Conclusión: tantas recuas volverían a 'los pobres gentiles, hasta ahora tan corderos' en 'tigres' que cortarían los pasos y atacarían los correos, perdiendo su disposición al Evangelio — no avanzar el proyecto 'ni para lo temporal, ni para lo espiritual'. Firmado Fr. Junípero Serra, 22 Abr 1773",,"Provincial State Papers, MS, p. 91–103, Archives of California, BANC MSS C-A 1, Bancroft Library, University of California, Berkeley; Savage transcript p. 92–104 (original destroyed 1906; digitized scan n91–n103)"
