record_id,ca_volume,doc_id,scan,ia_url,author,recipient,place,date,scan_pin,orig_page,savage_page,summary_fidelity,omissions,note
ca10-d178,10,178,n163,https://archive.org/details/168036075_79_12/page/n163,OK,OK,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036075_79_12 n163 (scale 2, plus a scale-1 crop of the date line). First entry: ""1798 = Obre 9 = México / Azanza al Gob.r de Cal.s / Licencia á un cadete. / Que ha concedido licencia al cadete Fernando Perez Foral, auxiliandolo en la Comis.n de Habilit.º, p.r no poder continuar sus servicios por enfermedad. / p 335"". Verbatim quotation in the record matches the leaf word for word; ""Obre"" = Octubre, so 1798-10-09 is right. Page systems both correct: leaf head carries printed ""164"" and pencil ""163"" (= savage_page 164/163) and the foot cites p 335 (= orig_page p.335). Omissions OK — all three entries on the leaf are catalogued (d178, d179 permiso á un sacerdote p.336, d180 Concepción p.337 spanning n163-n164)."
ca10-d255,10,255,n213,https://archive.org/details/168036075_79_12/page/n213,OK,OK,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036075_79_12 n213 (scale 2). Second entry: ""1799 = Mayo 17 = México. / Azanza á Borica / Recibo de estractos. / Que recibió los estractos gr.les de revistas de las Compañías Presidiales. / p 465"". Every field confirmed at the leaf, including the transcription. Head bears printed ""213"" with pencil ""211"" (= savage_page 213/211); foot cites p 465 (= orig_page p.465). Omissions OK — the leaf's three entries are all catalogued (d254 Bando sobre aprovechamto de mugeres y niñas pp.463-64; d255; d256 Recibo de su hoja de servicios p.466)."
ca10-d276,10,276,n223,https://archive.org/details/168036075_79_12/page/n223,OK,OK,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036075_79_12 n223 (scale 2). First entry: ""1799 = Mzo 23 = México. / Azanza á Borica / Remision de un poblador. / Que por el buque que lleve las memorias, irá Luis de Cuevas en calidad de poblador, p.r haberlo deseado asi su padre; q.e ha dado aviso al Hab.º Gral de esa Peninsula y al M.tro pral de S. Blas. / p 491"". Transcription matches verbatim; ""Mzo 23"" = 1799-03-23. Head printed ""223"", pencil ""221"" (= savage_page 223/221); foot p 491 (= orig_page p.491). Omissions OK — both entries on the leaf are catalogued (d276; d277 Castigo á dos indios, spanning n223-n224)."
ca10-d447,10,447,n300,https://archive.org/details/168036075_79_12/page/n300,OK,OK,OK,OK,OK,OK,OK,OK,OK,"Leaf read: 168036075_79_12 n300 (scale 2). Second entry: ""1799 = Junio 14 = Sta Bárb.ª / Goycoechea á Borica / q.e ha dado sus dispos.es p.ª evitar tratos de tropa y vec.s con mayord.s de las Mis.s, previo consent.º de sus M.tros. / p 788"". Transcription and gloss both faithful. Head printed ""300"", pencil ""298"" (= savage_page 300/298); foot p 788 (= orig_page p.788). Omissions OK — the leaf's three entries are all catalogued (d446 Princesa/memorias pp.786-87; d447; d448 cadets in the Habilitación pp.789-90)."
ca11-d233,11,233,n221–222,https://archive.org/details/168036075_79_13_2/page/n221,OK,OK,PARTIAL,WRONG,OK,WRONG,OK,WRONG,OK,"Leaves read: 168036075_79_13_2 n221 and n222 (scale 2, plus scale-1 crops). The document is the last entry on n221, headed verbatim ""1802 - Mzo. 31 - Monterey. / Argüello á Arrillaga. / Dá parte q.e..."", finishing at the top of n222: ""...en la Memoria de su Comp.ª de 1801, resultaron 16 p.s á favor de Habilitado Gral. Carcaba. / p. 509 - (dup)."" DATE WRONG: the leaf reads ""1802 - Mzo. 31"", the record says 1803 Mar 31 (checked at scale 1: the year is unambiguously 1802). SUMMARY WRONG: the balance is ""16 p.s"", not 14 pesos — the digit matches the ""6"" of ""pp. 505-6"" on the facing leaf (closed bottom loop with tall descending entry stroke), and is not the ""5"" or ""8"" form used elsewhere on these leaves; the abstract also drops the named Habilitado General, Carcaba. ORIG_PAGE WRONG: the leaf foots the original tomo citation as ""p. 509 - (dup)""; the recorded ""p.218–19"" is instead the pencil foliation at the head of n221/n222 (218 and 219), which runs exactly 3 below the printed stamp throughout C-A 11 — so this field holds the copybook's second foliation, not the tomo page Bancroft cites. savage_page OK: printed stamps on the two leaves are 221 and 222. scan_pin OK: the document does begin on n221 and end on n222. place PARTIAL: field blank although the leaf heads the entry ""Monterey"" (nothing elsewhere in the record carries it). Omissions OK — every document on n221 and n222 is catalogued (d230, d232, d231, d233, d235, d236, d234)."
ca11-d277,11,277,n244–245,https://archive.org/details/168036075_79_13_2/page/n244,OK,OK,PARTIAL,WRONG,WRONG,WRONG,OK,PARTIAL,OK,"Leaves read: 168036075_79_13_2 n244, n245 and n246 (scale 2, plus a scale-1 crop of the date line). The document is the third entry on n245, headed ""1803 - Set.e 24 - S.n Vicente. / Ruiz á Arrillaga. Estado de las Fronteras. / Participa no haber novedad en la tropa: fuga gral. de naturales de Mision de S.to Tomas, q.e no causó ningunos perjuicios; no haberse celebrado misa en aquella des- [n246] de el 17 de Mayo: revoluciones de indios p.r causa de pensar no se enviará jamás Misionero á S.to Tomas &c. / pp. 607-8."" DATE WRONG: the leaf reads ""Set.e 24"" (24 September), not Nov 24 — verified on an enlarged scale-1 crop. SCAN_PIN WRONG: the record pins n244–245 and its ia_url points at n244, but n244 (printed stamp 243) carries two different documents — ""1803 - Nov.e 5 - S.n Vicente / Ruiz á Fr. Juan Rivas ... p. 601"" and ""1803 - Nov.e 30 - S.n Vicente / Ruiz á Arrillaga. Nuevas declaraciones á dos reos ... pp. 602-3"". The Estado de las Fronteras runs n245–n246. ORIG_PAGE WRONG: the leaf foots ""pp. 607-8"" (which the catalogue instead buried in the summary text); the recorded ""p.241–42"" is the pencil foliation of n245/n246. savage_page OK: the printed stamps on the two leaves that actually carry the document are 244 and 245, exactly as recorded — which is what shows the defect is in the scan index, not the savage page. summary_fidelity PARTIAL: substance right, but ""desde el 17 de Mayo"" attaches on the leaf to the mass not having been celebrated, not to the ""revoluciones de indios"", and the leaf makes the Indians' belief that no missionary will ever be sent the CAUSE of the disturbances (""p.r causa de pensar""), a link the abstract drops. place PARTIAL: place field blank, though S. Vicente is carried inside the author string. Omissions OK — every document on n244 and n245 is catalogued (d275, d274, d278, d276, d277)."
ca11-d327,11,327,n294,https://archive.org/details/168036075_79_13_2/page/n294,OK,OK,PARTIAL,OK,OK,WRONG,OK,WRONG,OK,"Leaf read: 168036075_79_13_2 n294 (scale 2, plus a scale-1 crop of the operative line). Third entry: ""1803 - Junio 10 - Mex / Iturrigaray á Gob. de Cals. Sueldo á un oficial. / Traslada órden R.l en q.e el Rey concede al Alferez de la Comp.ª de Cab.ª del Presidio de Loreto, en vista de su solicitud, el sueldo de Alabardero de la Guardia de d.cho Virey. / pp. 713-14"". SUMMARY WRONG: the grant is the pay of an ALABARDERO (halberdier) of the Viceroy's guard — read at scale 1, ""el sueldo de Alabardero de la Guardia d[e dicho Virey]"" — not ""Abanderado"" (standard-bearer), a different post; the abstract also drops ""de dicho Virey"" and ""en vista de su solicitud"". ORIG_PAGE WRONG: the leaf foots ""pp. 713-14"" (the catalogue put that in the summary text instead); the recorded ""p.290"" is the pencil foliation at the head of n294. savage_page OK: printed stamp on the leaf is 293. date and scan_pin confirmed at the leaf. place PARTIAL: field blank, though ""Mex"" is carried inside the author string. Omissions OK — everything on the leaf is catalogued (d324 continuation ending p.710; d328 Junio 7 Sueldos de oficiales p.711; d327)."
ca12-d211,12,211,n198,https://archive.org/details/168036075_79_14/page/n198,OK,OK,PARTIAL,OK,OK,OK,OK,WRONG,OK,"Leaf read: 168036075_79_14 n198 (scale 2, plus a scale-1 crop of the figure). Second entry: ""1807. Set.e 26. Méx. / Iturrigaray - á Gob. de Cal.s - Sobre el situado. / Le comunica que con esta f.ha escribió al Habilitado Gen. avisándole haber dado órden á la Tesorería Gen.l p.ª que le entreguen $83,741. 5 r.s 4 g.s 'que se ha regulado corresponder á los presidios y piquete de artill.ª de la Alta Cal. p.ª la habilit.ª de sus Memorias del año próx.º' / pp 519-21"". SUMMARY WRONG on the one figure that matters: the leaf reads $83,741 5 reales 4 granos; the record has ""$82,741-5-4½"" — the thousands digit is wrong (the glyph is a clear 3, not a 2, at scale 1) and ""4½"" misrenders ""4 g.s"". The rest of the abstract (presidios + artillery piquete, next year's Memorias) is faithful; the ""cf. C70"" cross-reference is not checkable from this leaf. date (Set.e 26 = 26 Sept 1807), orig_page (foot ""pp 519-21"") and savage_page (printed stamp 196, pencil 196) all confirmed. place PARTIAL: the place field is blank, though ""México"" is carried inside date_text and the leaf heads the entry ""Méx."". Omissions OK — the leaf's three entries are all catalogued (d210 1805 May 15 contraband, pp. 577-8; d211; d212 Argüello marriage, spanning n198-n199)."
ca12-d327,12,327,n272,https://archive.org/details/168036075_79_14/page/n272,WRONG,WRONG,OK,OK,OK,OK,OK,PARTIAL,OK,"Leaf n272 (IA 168036075_79_14), printed stamp 269. Entry reads verbatim: '+ 1808. Dic. 5. Monterey. / Jose M.a Estudillo - / Recibo dado a Jose M.a Estrada, por saldo de cuenta de la habilitacion / p. 725. (Dup.)'. AUTHOR: field is blank although the underlined heading name (Savage's author slot, cf. the next entry on the same leaf 'Estudillo a Arrillaga') is 'Jose M.a Estudillo'. RECIPIENT: catalogue says 'Estudillo'; the leaf says the receipt was given 'a Jose M.a Estrada' - two different men, and the roles are inverted. Verified at high magnification: heading 'Estudillo', body 'Estrada'. PLACE: field empty but date_text carries 'Monterey', matching the leaf. DATE 1808-12-05, ORIG 'p. 725.', SAVAGE stamp 269 all confirmed. SUMMARY 'Receipt for the habilitacion balance. (Dup.)' is right in substance ('por saldo de cuenta de la habilitacion') but drops the one named party, Estrada - the same drop that corrupted the recipient field. OMISSIONS: the leaf's second entry (1809 Set. 20, 'Estudillo a Arrillaga', pp. 726-30) is covered by ca12-d328; nothing uncatalogued."
ca12-d409,12,409,n333–n334,https://archive.org/details/168036075_79_14/page/n333,PARTIAL,NA,OK,WRONG,OK,OK,OK,OK,OK,"Leaves n333-n334 (IA 168036075_79_14), printed stamps 326 and 327. DATE IS WRONG: the heading reads '+ 1812. Set. 30 Sta Barb.a' - 30 September 1812, not the catalogued 1812-10-30. Checked at 2x crop; the word is 'Set.' with the long-s/t ligature, and the document itself concerns service that ended in January 1811, so no October date is in play. AUTHOR: leaf 'Cap.n Josef Arguello, Comand.te del Presidio'; catalogue 'Jose Arguello' identifies the right man (Josef = Jose is a legitimate expansion) but drops rank and office. RECIPIENT: the piece is a certification with no addressee named, so blank is correct. ORIG: leaf closes 'pp 1063 - 7' = catalogued '1063-7'. SUMMARY verified line by line against the leaf: 'Certifica que los milicianos de artill.a y los invalidos y vecinos de los Ang.s cooperaron en todo lo que se ofrecio de servicios cuando la revoluc.n de los indios cristianos y gentiles que intentaron atacar la mision de S.n Gabl. y el citado pueblo'; 'el cabo de aquellos milicianos Jose Bartolome Tapia, a mas de sus servic.s personales, ofrecio $150. - como donativo'; roster of cabos and soldados (Claudio Lopez, Bartolo Tapia, the Avilas, Verdugo, Higuera, Nieto...); 'Sirvieron desde 28 Oct. 1810 hasta 4 En.o 1811'; 'por orden del Sarg.to comisionado Guille Cota, hasta que los mando retirar el alferez Gab.l Moraga.' OMISSIONS: n334 also bears Savage's finding-aid note 'pp. 1070-1087 copias de documentos que ya se han estractado en pag.s anteriores de este tomo' - a note, not a document, so not counted as an omission; flagged for the record."
ca13-d214,13,214,n174,https://archive.org/details/168036075_79_15_2/page/n174,WRONG,PARTIAL,PARTIAL,OK,OK,OK,OK,OK,OK,"Leaf n174 (IA 168036075_79_15_2), printed stamp 175. Entry: '+ 1817 = Marzo 31. = S.n Francisco. / Manuel Gomez al Gob. Sola = Mal estado de los Artilleros. / Se queja de la escacez y mal estado de los artilleros de ese Presidio, pues todos estan invalidos y achacosos, al estremo que ha habido dia que no ha tenido con que relevar la bateria. / ps. 745-47.' AUTHOR: catalogue records 'San Francisco' - that is the PLACE in the heading, not the author; the author is Manuel Gomez (named only inside the summary). Systematic in this stretch: the same field holds 'Guadalajara' in ca13-d212 and 'Tepic' in ca13-d213, both places from the same three-entry leaf. RECIPIENT: field blank although the leaf says 'al Gob. Sola'; graded PARTIAL because the summary does carry 'Gov. Sola'. PLACE: field blank and date_text ('1817-03-31') carries no place, though 'S.n Francisco' is on the leaf; PARTIAL because the datum sits (mislabelled) in the author field. DATE, ORIG 'ps. 745-47' = 'i.745-747', and stamp 175 confirmed. SUMMARY accurate including the verbatim quotation 'ha habido dia que no ha tenido con que relevar la bateria'. OMISSIONS: the leaf's other two entries (Palacio, 11 Jul 1817, ps. 736-38; Maria Antonia Pintado, 30 Jul 1817, ps. 739-40 y 744) are ca13-d212 and d213."
ca13-d272,13,272,n215–n216,https://archive.org/details/168036075_79_15_2/page/n215,WRONG,PARTIAL,PARTIAL,OK,OK,PARTIAL,OK,PARTIAL,OK,"Leaves n215-n216 (IA 168036075_79_15_2), printed stamps 216 and 217. Heading: '1817 = Noviembre 18 = Monterey. / Sola a Luis Arguello = Pide informes sobre los buques exped.s y la cuenta de sus d.os.' AUTHOR: catalogue 'Monterey' is the place, not the author; the author is Sola (same systematic place-in-author defect as ca13-d214). RECIPIENT blank though the leaf reads 'a Luis Arguello' (summary carries it) - PARTIAL. PLACE blank though the heading is 'Monterey' - PARTIAL. ORIG_PAGE: the document's own citation where it closes on n216 is 'p.a 883.' - a SINGLE page, verified at 3x crop; the catalogue's 'i.883-884' over-runs it by one page (884 is where the next document, ca13-d273, is placed). SUMMARY: the Marquinez passage is exact - 'He sabido por el R.do P. Fr. Marcelino Marquivez que ha despachado V. una expedicion a las Rancherias de esas inmediaciones, cuyo motivo y resultado me dira V.d en primera ocasion' - but 'the foreign ships maneuvering at SF' is not on the leaf, which says only 'no me haya V. escrito sobre los buques que permanecian en ese Puerto, si han salido ya o permanecen, como asi mismo el producto que hubiese resultado de los efectos vendidos como el de los frutos extraidos'; neither 'foreign' nor 'maneuvering' is supported. DATE and stamps 216/217 confirmed. OMISSIONS: the other item on n216 (1817 Mayo 5, 'Lista de efectos tomados a Tarasoff e indios rusos y entregados a Teduiskin') is ca13-d273."
